排行類型,名次,名稱,代號,股價,漲跌,漲跌幅(%),最高,最低,成交量(千股),成交金額(億日圓)
漲幅排行,52,サンネクスタグループ,89450,1190.0,42.0,3.66%,1190.0,1131.0,9,0.1107
漲幅排行,53,クボテック,77090,57.0,2.0,3.64%,65.0,54.0,255,0.1455
漲幅排行,54,タカセ,90870,1995.0,70.0,3.64%,1995.0,1995.0,1,0.0379
漲幅排行,55,ソネック,17680,1097.0,38.0,3.59%,1097.0,1053.0,15,0.1722
漲幅排行,56,レノバ,95190,914.0,31.0,3.51%,924.0,882.0,1221,11.1673
漲幅排行,57,秋田銀行,83430,6800.0,230.0,3.50%,6820.0,6570.0,104,7.0992
漲幅排行,58,センコン物流,90510,1330.0,45.0,3.50%,1330.0,1300.0,1,0.0239
漲幅排行,59,マナック・ケミカル・パートナーズ,43600,811.0,27.0,3.44%,811.0,780.0,14,0.116
漲幅排行,60,セラク,61990,1150.0,38.0,3.42%,1150.0,1106.0,28,0.3301
漲幅排行,61,くら寿司,26950,1574.0,52.0,3.42%,1576.0,1536.0,319,5.0305
漲幅排行,62,Ｋ＆Ｏエナジーグループ,16630,3945.0,130.0,3.41%,3960.0,3765.0,218,8.6356
漲幅排行,63,守谷商会,17980,1092.0,36.0,3.41%,1093.0,1079.0,2,0.0262
漲幅排行,64,ビジョナル,41940,7298.0,240.0,3.40%,7314.0,7105.0,296,21.6386
漲幅排行,65,ミダックホールディングス,65640,1976.0,65.0,3.40%,1987.0,1930.0,30,0.5928
漲幅排行,66,滋賀銀行,83660,2412.0,79.0,3.39%,2425.0,2353.0,935,22.5522
漲幅排行,67,三菱鉛筆,79760,2689.0,87.0,3.34%,2689.0,2603.0,126,3.4016
漲幅排行,68,ソフトウェア・サービス,37330,10590.0,340.0,3.32%,10800.0,10010.0,10,1.0802
漲幅排行,69,長谷工コーポレーション,18080,2852.5,91.5,3.31%,2858.5,2767.0,1231,35.1228
漲幅排行,70,東京きらぼしフィナンシャルグループ,71730,14370.0,460.0,3.31%,14560.0,13930.0,534,76.8508
漲幅排行,71,島津製作所,77010,4048.0,129.0,3.29%,4048.0,3895.0,1663,67.3425
漲幅排行,72,月島ホールディングス,63320,2667.0,85.0,3.29%,2672.0,2570.0,275,7.3529
漲幅排行,73,西川計測,75000,10490.0,330.0,3.25%,10500.0,10300.0,1,0.1364
漲幅排行,74,パレモ・ホールディングス,27780,127.0,4.0,3.25%,130.0,120.0,305,0.3884
漲幅排行,75,前澤工業,64890,1719.0,54.0,3.24%,1745.0,1648.0,87,1.4972
漲幅排行,76,フューチャー,47220,1500.0,47.0,3.23%,1505.0,1463.0,257,3.8595
漲幅排行,77,三十三フィナンシャルグループ,73220,1721.0,53.0,3.18%,1721.0,1670.0,461,7.9441
漲幅排行,78,やまみ,28200,4900.0,150.0,3.16%,4900.0,4750.0,12,0.6027
漲幅排行,79,ポラリス・ホールディングス,30100,197.0,6.0,3.14%,198.0,192.0,643,1.2675
漲幅排行,80,中央倉庫,93190,1822.0,55.0,3.11%,1825.0,1768.0,25,0.4719
漲幅排行,81,わかもと製薬,45120,265.0,8.0,3.11%,265.0,258.0,66,0.1762
漲幅排行,82,ノーリツ,59430,2363.0,71.0,3.10%,2366.0,2304.0,144,3.4169
漲幅排行,83,マサル,17950,4920.0,145.0,3.04%,4920.0,4775.0,0,0.0246
漲幅排行,84,東邦レマック,74220,376.0,11.0,3.01%,382.0,360.0,5,0.0218
漲幅排行,85,ＫＶＫ,64840,2369.0,69.0,3.00%,2415.0,2311.0,7,0.1872
漲幅排行,86,エフティグループ,27630,1067.0,31.0,2.99%,1075.0,1037.0,84,0.8963
漲幅排行,87,ピーエス・コンストラクション,18710,2215.0,64.0,2.98%,2215.0,2153.0,98,2.1906
漲幅排行,88,昭和パックス,39540,2900.0,84.0,2.98%,2900.0,2816.0,0,0.0087
漲幅排行,89,靜甲,62860,1421.0,41.0,2.97%,1424.0,1385.0,7,0.1066
漲幅排行,90,オリンパス,77330,1684.0,48.5,2.97%,1691.0,1631.5,4537,76.4031
漲幅排行,91,大垣共立銀行,83610,7320.0,210.0,2.95%,7380.0,7110.0,180,13.176
漲幅排行,92,カシオ計算機,69520,1990.5,57.0,2.95%,1998.0,1942.0,2393,47.6327
漲幅排行,93,資生堂,49110,2573.5,73.5,2.94%,2589.0,2482.5,2969,76.4278
漲幅排行,94,三菱地所,88020,4101.0,117.0,2.94%,4101.0,3932.0,4828,197.9963
漲幅排行,95,ジンズホールディングス,30460,8120.0,230.0,2.92%,8160.0,7910.0,201,16.3293
漲幅排行,96,日本ピグメントホールディングス,41190,5650.0,160.0,2.91%,5650.0,5400.0,10,0.5706
漲幅排行,97,ケミプロ化成,49600,569.0,16.0,2.89%,570.0,549.0,35,0.202
漲幅排行,98,ディー・エル・イー,36860,72.0,2.0,2.86%,73.0,70.0,88,0.0636
漲幅排行,99,朝日インテック,77470,3725.0,103.0,2.84%,3738.0,3630.0,1312,48.8981
漲幅排行,100,岩手銀行,83450,2030.0,56.0,2.84%,2038.0,1985.0,215,4.3706
成交金額排行,1,キオクシアホールディングス,285A0,92180.0,-11670.0,-11.24%,102000.0,89600.0,43906,40473.1039
成交金額排行,2,ソフトバンクグループ,99840,6226.0,-892.0,-12.53%,6489.0,6114.0,71837,4472.5965
成交金額排行,3,フジクラ,58030,6131.0,-305.0,-4.74%,6579.0,6066.0,61307,3758.7383
成交金額排行,4,アドバンテスト,68570,32440.0,-3460.0,-9.64%,35350.0,31720.0,11040,3581.4084
成交金額排行,5,太陽誘電,69760,16780.0,-2040.0,-10.84%,18020.0,15500.0,19830,3327.5411
成交金額排行,6,東京エレクトロン,80350,72920.0,-2420.0,-3.21%,74430.0,71120.0,4533,3305.6094
成交金額排行,7,イビデン,40620,24000.0,-2370.0,-8.99%,26805.0,23975.0,10358,2486.016
成交金額排行,8,村田製作所,69810,10770.0,-1055.0,-8.92%,11550.0,10580.0,21939,2362.8949
成交金額排行,9,ＪＸ金属,50160,4553.0,-334.0,-6.83%,4866.0,4481.0,35105,1598.3534
成交金額排行,10,ルネサスエレクトロニクス,67230,4800.0,-44.0,-0.91%,5259.0,4800.0,31839,1528.296
成交金額排行,11,レーザーテック,69200,50000.0,-3180.0,-5.98%,52520.0,49260.0,2794,1397.15
成交金額排行,12,古河電気工業,58010,45280.0,-4640.0,-9.29%,49170.0,44620.0,2992,1354.7776
成交金額排行,13,ディスコ,61460,78510.0,-7460.0,-8.68%,84220.0,78180.0,1648,1294.2374
成交金額排行,14,トヨタ自動車,72030,2768.0,67.5,2.50%,2768.0,2696.5,32537,900.6297
成交金額排行,15,三菱ＵＦＪフィナンシャル・グループ,83060,3245.0,12.0,0.37%,3285.0,3220.0,27483,891.8234
成交金額排行,16,任天堂,79740,6589.0,-270.0,-3.94%,6711.0,6544.0,13176,868.1666
成交金額排行,17,サンリオ,81360,1092.0,86.5,8.60%,1102.5,996.0,77654,847.9915
成交金額排行,18,ファーストリテイリング,99830,84070.0,-230.0,-0.27%,84600.0,82860.0,912,767.2228
成交金額排行,19,住友電気工業,58020,11935.0,-305.0,-2.49%,12595.0,11805.0,6276,749.1241
成交金額排行,20,三井住友フィナンシャルグループ,83160,6391.0,51.0,0.80%,6415.0,6311.0,11097,709.2284
成交金額排行,21,豊田自動織機,62010,20450.0,0.0,0.00%,20470.0,20440.0,3446,704.7888
成交金額排行,22,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250,9980.0,-170.0,-1.67%,10265.0,9719.0,6479,646.6341
成交金額排行,23,ＴＤＫ,67620,3575.0,-333.0,-8.52%,3831.0,3535.0,18063,645.7844
成交金額排行,24,パナソニック　ホールディングス,67520,4540.0,-70.0,-1.52%,4693.0,4451.0,14190,644.2351
成交金額排行,25,ソニーグループ,67580,3199.0,2.0,0.06%,3199.0,3120.0,19829,634.3521
成交金額排行,26,日立製作所,65010,4478.0,-76.0,-1.67%,4547.0,4478.0,13899,622.4286
成交金額排行,27,みずほフィナンシャルグループ,84110,7794.0,69.0,0.89%,7833.0,7679.0,7865,613.0605
成交金額排行,28,信越化学工業,40630,6835.0,-315.0,-4.41%,7055.0,6835.0,8927,610.1946
成交金額排行,29,三菱重工業,70110,3567.0,-51.0,-1.41%,3639.0,3536.0,16993,606.1403
成交金額排行,30,ＳＣＲＥＥＮホールディングス,77350,16535.0,-1090.0,-6.18%,17815.0,16350.0,3561,588.8279
成交金額排行,31,三井金属,57060,42390.0,-4000.0,-8.62%,45570.0,41950.0,1324,561.286
成交金額排行,32,レゾナック・ホールディングス,40040,17330.0,-440.0,-2.48%,18060.0,16675.0,3130,542.429
成交金額排行,33,ＳＵＭＣＯ,34360,3818.0,24.0,0.63%,3967.0,3649.0,13973,533.512
成交金額排行,34,日本たばこ産業,29140,6072.0,124.0,2.08%,6089.0,5946.0,8185,497.0236
成交金額排行,35,リクルートホールディングス,60980,11040.0,-200.0,-1.78%,11240.0,10915.0,4029,444.8126
成交金額排行,36,キーエンス,68610,77100.0,-270.0,-0.35%,77640.0,76220.0,575,443.7105
成交金額排行,37,ファナック,69540,7026.0,-331.0,-4.50%,7350.0,6995.0,6268,440.4108
成交金額排行,38,東京海上ホールディングス,87660,6903.0,53.0,0.77%,6948.0,6798.0,6194,427.6201
成交金額排行,39,三菱商事,80580,4403.0,3.0,0.07%,4464.0,4363.0,9415,414.5733
成交金額排行,40,ＨＯＹＡ,77410,25575.0,-545.0,-2.09%,26710.0,25020.0,1331,340.5567
成交金額排行,41,川崎重工業,70120,2836.0,-105.5,-3.59%,2921.0,2791.0,11927,338.2611
成交金額排行,42,安川電機,65060,6810.0,-413.0,-5.72%,7347.0,6710.0,4960,337.7896
成交金額排行,43,三井物産,80310,4508.0,62.0,1.39%,4560.0,4460.0,7158,322.7097
成交金額排行,44,小松製作所,63010,6329.0,79.0,1.26%,6389.0,6236.0,4736,299.7604
成交金額排行,45,ＮＴＴ,94320,144.3,0.5,0.35%,144.4,142.6,206488,297.9623
成交金額排行,46,ローム,69630,5342.0,-318.0,-5.62%,5699.0,5262.0,5474,292.4531
成交金額排行,47,ダイキン工業,63670,24050.0,200.0,0.84%,24225.0,23825.0,1200,288.8164
成交金額排行,48,日東紡績,31100,19630.0,-810.0,-3.96%,20080.0,18880.0,1468,288.2665
成交金額排行,49,三菱電機,65030,5858.0,-128.0,-2.14%,5942.0,5790.0,4893,286.6612
成交金額排行,50,ＩＨＩ,70130,2672.5,-46.5,-1.71%,2717.5,2639.5,10656,284.7816
成交金額排行,51,味の素,28020,5721.0,-21.0,-0.37%,5890.0,5657.0,4592,262.7541
成交金額排行,52,ＭＳ＆ＡＤインシュアランスグループホールディングス,87250,4241.0,-11.0,-0.26%,4292.0,4210.0,6194,262.7215
成交金額排行,53,荏原製作所,63610,6248.0,-216.0,-3.34%,6523.0,6101.0,4188,261.7037
成交金額排行,54,丸紅,80020,4692.0,85.0,1.85%,4768.0,4612.0,5292,248.3241
成交金額排行,55,スズキ,72690,1963.5,27.0,1.39%,1973.5,1928.0,12537,246.1797
成交金額排行,56,三井不動産,88010,1480.0,5.0,0.34%,1480.0,1430.0,16359,242.1132
成交金額排行,57,日本電気,67010,3795.0,38.0,1.01%,3818.0,3682.0,6287,238.603
成交金額排行,58,日本マクドナルドホールディングス,27020,7460.0,60.0,0.81%,7560.0,7410.0,3176,236.9893
成交金額排行,59,本田技研工業,72670,1449.5,35.5,2.51%,1449.5,1415.0,16150,234.0957
成交金額排行,60,花王,44520,6544.0,303.0,4.85%,6584.0,6390.0,3496,228.8044
成交金額排行,61,ＫＤＤＩ,94330,2681.0,12.5,0.47%,2697.0,2626.0,8524,228.5392
成交金額排行,62,住友金属鉱山,57130,7635.0,-18.0,-0.24%,7763.0,7498.0,2936,224.1941
成交金額排行,63,伊藤忠商事,80010,1833.5,19.5,1.07%,1833.5,1812.0,12198,223.6577
成交金額排行,64,アシックス,79360,4456.0,-68.0,-1.50%,4488.0,4339.0,5017,223.5976
成交金額排行,65,ソシオネクスト,65260,2519.5,-178.0,-6.60%,2632.0,2465.0,8872,223.5351
成交金額排行,66,京セラ,69710,3411.0,-147.0,-4.13%,3541.0,3387.0,6513,222.1857
成交金額排行,67,ＮＧＫ,53330,7509.0,-344.0,-4.38%,7864.0,7450.0,2936,220.5168
成交金額排行,68,メイコー,67870,30250.0,-2150.0,-6.64%,31750.0,29840.0,711,215.1985
成交金額排行,69,日本マイクロニクス,68710,17150.0,-500.0,-2.83%,17720.0,16350.0,1242,213.003
成交金額排行,70,すかいらーくホールディングス,31970,2769.0,-39.0,-1.39%,2831.5,2764.0,7624,211.1279
成交金額排行,71,武田薬品工業,45020,5087.0,33.0,0.65%,5120.0,5053.0,4148,211.0138
成交金額排行,72,東京電力ホールディングス,95010,456.6,-24.6,-5.11%,477.2,450.9,46173,210.8287
成交金額排行,73,ゆうちょ銀行,71820,3069.0,19.0,0.62%,3092.0,3046.0,6799,208.6644
成交金額排行,74,デクセリアルズ,49800,4407.0,-614.0,-12.23%,4866.0,4354.0,4572,201.5057
成交金額排行,75,ミネベアミツミ,64790,4805.0,-441.0,-8.41%,5259.0,4789.0,4154,199.6285
成交金額排行,76,キヤノン,77510,4258.0,0.0,0.00%,4274.0,4216.0,4659,198.4058
成交金額排行,77,三菱地所,88020,4101.0,117.0,2.94%,4101.0,3932.0,4828,197.9963
成交金額排行,78,スカパーＪＳＡＴ,94120,2485.0,-107.0,-4.13%,2528.0,2431.0,7888,196.0392
成交金額排行,79,ＩＮＰＥＸ,16050,3351.0,64.0,1.95%,3351.0,3296.0,5818,194.988
成交金額排行,80,富士通,67020,3199.0,12.0,0.38%,3205.0,3144.0,5909,189.0353
成交金額排行,81,ＳＭＣ,62730,71630.0,-1300.0,-1.78%,73460.0,70270.0,258,185.3068
成交金額排行,82,富士フイルムホールディングス,49010,3436.0,23.0,0.67%,3469.0,3397.0,5047,173.4184
成交金額排行,83,ブイ・テクノロジー,77170,9380.0,470.0,5.27%,10180.0,8610.0,1832,171.9166
成交金額排行,84,住友商事,80530,6201.0,71.0,1.16%,6222.0,6104.0,2751,170.6267
成交金額排行,85,オリックス,85910,6140.0,-29.0,-0.47%,6246.0,6109.0,2677,164.4108
成交金額排行,86,日本郵船,91010,5265.0,-6.0,-0.11%,5267.0,5178.0,3015,158.7819
成交金額排行,87,ソフトバンク,94340,204.7,1.4,0.69%,205.7,202.6,76751,157.1103
成交金額排行,88,フェローテック,68900,9460.0,-800.0,-7.80%,9930.0,9230.0,1658,156.913
成交金額排行,89,野村ホールディングス,86040,1423.5,10.0,0.71%,1464.5,1415.5,10827,154.1295
成交金額排行,90,中外製薬,45190,7434.0,-100.0,-1.33%,7540.0,7434.0,2058,153.0066
成交金額排行,91,第一ライフグループ,87500,1726.5,21.0,1.23%,1737.5,1708.5,8833,152.5156
成交金額排行,92,豊田通商,80150,5958.0,-42.0,-0.70%,6063.0,5952.0,2531,150.797
成交金額排行,93,りそなホールディングス,83080,2102.0,-5.0,-0.24%,2146.0,2078.5,6949,146.0806
成交金額排行,94,ニデック,65940,2543.0,-111.0,-4.18%,2677.0,2533.0,5527,140.5745
成交金額排行,95,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,35630,9969.0,86.0,0.87%,10070.0,9907.0,1395,139.1274
成交金額排行,96,ブリヂストン,51080,3462.0,37.0,1.08%,3462.0,3425.0,4000,138.5008
成交金額排行,97,ダイフク,63830,7163.0,63.0,0.89%,7472.0,7082.0,1916,137.2932
成交金額排行,98,商船三井,91040,5219.0,-36.0,-0.69%,5301.0,5195.0,2617,136.6125
成交金額排行,99,中部電力,95020,2999.5,-37.5,-1.23%,3055.0,2960.0,4536,136.0603
成交金額排行,100,富士電機,65040,13680.0,-610.0,-4.27%,14330.0,13325.0,980,134.1187
